year	aphiaid	scientificnameaccepted	date	xUTM	yUTM	season	eventid	mrgid	month	occurrence	gridnr	middleXgrid	middleYgrid
2007	109711	Alexandrium minutum	2007-10-26	1668859.4362189474	6717848.32384888	autumn	PHYPLA93-16_HL3_26.10.2007 _1518	NA	NA	0	705	1662500	6702500
2007	109711	Alexandrium minutum	2007-10-26	1669963.5488914375	6717615.378303153	autumn	PHYPLA93-16_HL4_26.10.2007 _1517	NA	NA	0	705	1662500	6702500
2007	109711	Alexandrium minutum	2007-10-29	1322827.777619351	6199757.098635957	autumn	2007-10-29-55.25-15.9833	NA	NA	0	219	1312500	6212500
2007	109711	Alexandrium minutum	2007-10-30	1109077.0057371191	6234305.727965205	autumn	2007-10-30-55.866667-12.75	NA	NA	0	247	1102500	6247500
2007	109711	Alexandrium minutum	2007-10-30	1207448.4606475057	6151133.428128259	autumn	2007-10-30-55-14.0833	NA	NA	0	148	1207500	6142500
2007	109711	Alexandrium minutum	2007-10-31	1057822.1729075033	6317478.929032096	autumn	2007-10-31-56.6666-12.1167	NA	NA	0	314	1067500	6317500
2007	109711	Alexandrium minutum	2007-10-31	1059506.5157286935	6348532.6501531275	autumn	2007-10-31-56.94-12.2117	NA	NA	0	348	1067500	6352500
2007	109711	Alexandrium minutum	2007-11-01	940128.468650917	6483927.878987464	autumn	2007-11-01-58.275-10.5133	NA	NA	0	480	927500	6492500
2007	109711	Alexandrium minutum	2007-11-05	1006324.5845005305	6250609.79776209	autumn	2007-11-05-56.1305-11.156333	NA	NA	0	244	997500	6247500
2007	109711	Alexandrium minutum	2007-11-05	1040639.1150899722	6386952.04402222	autumn	2007-11-05-57.3033-11.9883	NA	NA	0	381	1032500	6387500
2007	109711	Alexandrium minutum	2007-11-05	1539034.814487179	6831160.537846847	autumn	2007-11-05-60.255717-21.95325	NA	NA	0	837	1522500	6842500
2007	109711	Alexandrium minutum	2007-11-05	1539035.040213097	6831159.78084181	autumn	Sampling_12613-Sample_16896-SubSample_27011	NA	NA	0	837	1522500	6842500
2007	109711	Alexandrium minutum	2007-11-05	1723605.6005398468	6629369.01265027	autumn	PHYPLA93-16_K2_05.11.2007 _1306	NA	NA	0	639	1732500	6632500
2007	109711	Alexandrium minutum	2007-11-05	1738527.726067629	6652172.56460498	autumn	PHYPLA93-16_K21 _05.11.2007 _1307	NA	NA	0	673	1732500	6667500
2007	109711	Alexandrium minutum	2007-11-05	1740947.7300516325	6667923.250968954	autumn	PHYPLA93-16_K5_05.11.2007 _1308	NA	NA	0	673	1732500	6667500
2007	109711	Alexandrium minutum	2007-11-06	966601.3972345495	6553703.425033278	autumn	2007-11-06-58.8683-11.1033	NA	NA	0	549	962500	6562500
2007	109711	Alexandrium minutum	2007-11-06	1013151.5461840546	6497035.341770971	autumn	2007-11-06-58.3125-11.7733	NA	NA	0	482	997500	6492500
2007	109711	Alexandrium minutum	2007-11-06	1311414.1343650394	7048157.294684036	autumn	2007-11-06-62.6527-18.9522	NA	NA	0	1035	1312500	7052500
2007	109711	Alexandrium minutum	2007-11-06	1328798.4396402973	7153921.995990714	autumn	2007-11-06-63.5242-19.8092	NA	NA	0	1137	1312500	7157500
2007	109711	Alexandrium minutum	2007-11-07	1008243.0194168426	6452159.057422938	autumn	2007-11-07-57.9197-11.5933	NA	NA	0	448	997500	6457500
2007	109711	Alexandrium minutum	2007-11-07	1017359.9953929557	6424931.491118602	autumn	2007-11-07-57.6675-11.6867	NA	NA	0	415	1032500	6422500
2007	109711	Alexandrium minutum	2007-11-07	1340724.444720433	6610673.998957838	autumn	2007-11-07-58.803-17.6253	NA	NA	0	594	1347500	6597500
2007	109711	Alexandrium minutum	2007-11-07	1374616.579598006	7435082.650746523	autumn	2007-11-07-65.8075-22.375	NA	NA	0	1411	1382500	7437500
2007	109711	Alexandrium minutum	2007-11-07	1380450.229908323	7427762.937257404	autumn	2007-11-07-65.7297-22.4467	NA	NA	0	1411	1382500	7437500
2007	109711	Alexandrium minutum	2007-11-08	1398126.2240295806	7312809.686683977	autumn	2007-11-08-64.7085-22.0675	NA	NA	0	1275	1382500	7297500
2007	109711	Alexandrium minutum	2007-11-08	1497180.208814539	6167902.338100751	autumn	Phytopl_ZP6_20071108_depth0-4	NA	NA	0	190	1487500	6177500
2007	109711	Alexandrium minutum	2007-11-09	1725713.9631023423	6807134.91067012	autumn	PHYPLA93-16_3_09.11.2007 _1361	NA	NA	0	809	1732500	6807500
2007	109711	Alexandrium minutum	2007-11-12	940128.468650917	6483927.878987464	autumn	2007-11-12-58.275-10.5133	NA	NA	0	480	927500	6492500
2007	109711	Alexandrium minutum	2007-11-12	1404913.6198263185	6733282.65563874	autumn	PHYPLA93-16_TS16_12.11.2007 _1393	NA	NA	0	732	1417500	6737500
2007	109711	Alexandrium minutum	2007-11-13	1057822.1729075033	6317478.929032096	autumn	2007-11-13-56.6666-12.1167	NA	NA	0	314	1067500	6317500
2007	109711	Alexandrium minutum	2007-11-13	1059506.5157286935	6348532.6501531275	autumn	2007-11-13-56.94-12.2117	NA	NA	0	348	1067500	6352500
2007	109711	Alexandrium minutum	2007-11-13	1096205.8086593838	6311331.98699671	autumn	2007-11-13-56.565-12.72	NA	NA	0	315	1102500	6317500
2007	109711	Alexandrium minutum	2007-11-13	1528820.8106798702	6746363.938110056	autumn	PHYPLA93-16_TS15_13.11.2007 _1405	NA	NA	0	735	1522500	6737500
